133571 - 134931, zeche-friedrich-wilhelm-sprockhovel - zeche-friedrich-wilhelm-sprockhovel
133573 - 134935, zeche-frosch - zeche-frosch
133574 - 134936, zeche-gabe-gottes-sprockhovel - zeche-gabe-gottes-sprockhovel
133575 - 134938, zeche-gertgesbank - zeche-gertgesbank
133576 - 134941, zeche-gluckauf-sprockhovel - zeche-gluckauf
133577 - 134943, zeche-gluckauf-barmen - zeche-gluckauf-barmen
133579 - 134957, zeche-haberbank - zeche-haberbank
133580 - 134961, zeche-hasenberg - zeche-hasenberg
133581 - 134970, zeche-heller-mittag - zeche-heller-mittag
133582 - 134976, zeche-herzkamp - zeche-herzkamp
133583 - 134977, zeche-herzkamper-mulde - zeche-herzkamper-mulde
133585 - 134978, zeche-hoffnungstal - zeche-hoffnungstal
133586 - 134982, zeche-hutterbank - zeche-hutterbank
133587 - 134992, zeche-jutermann-stolln - zeche-jutermann-stolln
133588 - 135085, zeche-vereinigte-kaninchen - zeche-vereinigte-kaninchen
133589 - 134995, zeche-kleine-windmuhle - zeche-kleine-windmuhle
133590 - 134996, zeche-knappbank - zeche-knappbank
133591 - 135003, zeche-lehnbank - zeche-lehnbank
133592 - 135005, zeche-leveringsbank - zeche-leveringsbank
133593 - 135008, zeche-lina-ii - zeche-lina-ii
133594 - 134883, zeche-alte-missgunst-sprockhovel - zeche-alte-missgunst
133595 - 135020, zeche-nachtigall-sprockhovel - zeche-nachtigall-sprockhovel
133596 - 135025, zeche-vereinigte-nachtigall-neugluck - zeche-neugluck
133597 - 135090, zeche-vereinigte-neu-herzkamp - zeche-vereinigte-neu-herzkamp
133598 - 135091, zeche-vereinigte-neu-hiddinghausen - zeche-vereinigte-neu-hiddinghausen
133599 - 135028, zeche-oberste-bank - zeche-oberste-bank
133600 - 135039, zeche-schelle - zeche-schelle
133601 - 135045, zeche-sieper-muhler-gruben - zeche-sieper-muhler-gruben
133602 - 135047, zeche-sperberg - zeche-sperberg
133605 - 135059, zeche-stockerdreckbank - zeche-stockerdreckbank
133606 - 135060, zeche-sunderbank - zeche-sunderbank
133607 - 134887, zeche-argus-wetter - zeche-argus-ii
133608 - 141690, blumenthaler-erbstollen - blumenthaler-erbstollen
133609 - 135076, zeche-vereinigte-eulalia - zeche-vereinigte-eulalia
133610 - 134922, zeche-flachsteich - zeche-flachsteich
133611 - 134928, zeche-freier-vogel - zeche-freier-vogel
133613 - 135077, zeche-vereinigte-friedrich-wilhelm - zeche-vereinigte-friedrich-wilhelm
133614 - 135087, zeche-vereinigte-knappschaft-vogelsang - zeche-vereinigte-knappschaft-vogelsang
133616 - 135011, zeche-lowe - zeche-lowe
133617 - 135027, zeche-neuwulfingsburg - zeche-neu-wulfingsburg
133618 - 135033, zeche-regina-wetter-schlebusch - zeche-regina
133619 - 134874, schlebuscher-erbstollen - schlebuscher-erbstollen
133620 - 135049, zeche-st-georg-wetter - zeche-st-georg-wetter
133621 - 135051, zeche-st-paul - zeche-st-paul
133622 - 135052, zeche-st-peter - zeche-st-peter
133623 - 135057, zeche-strauss - zeche-strauss
133624 - 134927, zeche-trappe - zeche-fredholder-bank
133625 - 135095, zeche-vereinigte-trappe - zeche-vereinigte-trappe
133626 - 135097, zeche-wulfingsburg - zeche-vereinigte-wulfingsburg
133627 - 134876, zeche-adolphine - zeche-adolphine
133628 - 134877, zeche-alb - zeche-alb
133629 - 134878, zeche-albert-ludwig - albert-ludwig-vi
133630 - 134880, zeche-allgau - zeche-allgau
133631 - 134881, zeche-alte-bommerbank - zeche-alte-bommerbank
133632 - 134884, zeche-altena - zeche-altena
133633 - 134885, zeche-anclam - zeche-anclam
133634 - 134886, zeche-ankunft - zeche-ankunft
133635 - 135070, zeche-vereinigte-ankunft-anclam - zeche-vereinigte-ankunft-anclam
133637 - 134889, zeche-aufgottgewagt - zeche-aufgottgewagt
133638 - 134890, zeche-auguste - zeche-auguste
133645 - 134896, zeche-bommerbanker-erbstolln - zeche-bommerbanker-erbstolln
133647 - 134897, zeche-borbachtal - zeche-borbachtal
133647 - 134898, zeche-borbachtal - zeche-borbachtal
133648 - 134899, zeche-braunschweig - zeche-braunschweig
133649 - 134902, zeche-carthauserloch - zeche-carthauserloch
133654 - 134912, zeche-egbert - zeche-egbert
133655 - 134914, zeche-eleonore-witten - zeche-eleonore
133656 - 134915, zeche-elephant - zeche-elephant
133657 - 134917, zeche-elias-erbstolln - zeche-elias-erbstolln
133658 - 134918, zeche-elisabethengluck - zeche-elisabethengluck
133659 - 135075, zeche-vereinigte-emanuel - zeche-vereinigte-emanuel
133660 - 134921, zeche-fernergluck - zeche-fernergluck
133661 - 134923, zeche-flossgraben - zeche-flossgraben
133662 - 135078, zeche-vereinigte-friedrichsfeld - zeche-vereinigte-friedrichsfeld
133663 - 134933, zeche-frischauf - zeche-frischauf
133664 - 134924, zeche-fortuna-witten - zeche-fortuna-witten
133665 - 135081, zeche-vereinigte-hamburg-und-franziska - zeche-vereinigte-hamburg-und-franziska
133666 - 134932, zeche-frielinghaus - zeche-frielinghaus
133667 - 135079, zeche-vereinigte-geschwind - zeche-vereinigte-geschwind
133668 - 141693, gesellschafts-erbstolln - gesellschafts-erbstolln
133670 - 134940, zeche-gideon - zeche-gideon
133671 - 134942, zeche-gluckauf-witten - zeche-gluckauf-witten
133672 - 135080, zeche-vereinigte-gluckauf - zeche-vereinigte-gluckauf
133674 - 134947, zeche-gottlob - zeche-gottlob
133675 - 134946, zeche-gottessegen-witten - zeche-gottessegen-witten
133676 - 134948, zeche-gottsegnedich - zeche-gottsegnedich
133677 - 134953, zeche-gute-hoffnung-iv - zeche-gute-hoffnung-iv
133678 - 134954, zeche-gute-hoffnung-v - zeche-gute-hoffnung-v
133679 - 134955, zeche-gutekauf - zeche-gutekauf
133680 - 134950, zeche-gut-gluck - zeche-gut-gluck
133681 - 134951, zeche-gut-gluck-wrangel - zeche-gut-gluck-wrangel
133682 - 134958, zeche-halter - zeche-halter
133683 - 134959, zeche-hammerbank - zeche-hammerbank
133684 - 135082, zeche-vereinigte-hammerthal - zeche-vereinigte-hammerthal
133685 - 134960, zeche-harmonie - zeche-harmonie
133686 - 134962, zeche-haus-brandenburg - zeche-haus-brandenburg
133687 - 134963, zeche-hazard - zeche-hazard
133688 - 134964, zeche-heinrich-witten - zeche-heinrich-witten
133689 - 134966, zeche-helena - zeche-helena
133691 - 134968, zeche-helene-gertrud - zeche-helene-gertrud
133692 - 134969, zeche-helene-tiefbau - zeche-helene-tiefbau
133693 - 134971, zeche-herbede - zeche-herbede
133694 - 134972, zeche-herberholz - zeche-herberholz
133695 - 134974, zeche-hermann-witten - zeche-hermann-witten
133696 - 135083, zeche-vereinigte-hermann-witten - zeche-vereinigte-hermann-witten
133698 - 134986, zeche-johann-annen - zeche-johann-annen
133699 - 134987, zeche-johanna - zeche-johanna
133700 - 134989, zeche-juliana - zeche-juliana
133701 - 134991, zeche-jupiter - zeche-jupiter
133702 - 135086, zeche-vereinigte-kassian - zeche-vereinigte-kassian
133703 - 134993, zeche-kleine-hamburg-friedrich - zeche-kleine-hamburg-friedrich
133704 - 134994, zeche-kleine-johann - zeche-kleine-johann
133705 - 134999, zeche-konigskrone - zeche-konigskrone
133706 - 134998, zeche-kurze-eggersbank - zeche-kurze-eggersbank
133707 - 135001, zeche-lappenberg - zeche-lappenberg
133709 - 135002, zeche-laustroer - zeche-laustroer
133710 - 135004, zeche-leipzig - zeche-leipzig
133711 - 135007, zeche-lina-1 - zeche-lina-1
133712 - 135009, zeche-louischen - zeche-louischen
133713 - 135010, zeche-louisengluck-witten - zeche-louisengluck-witten
133714 - 135088, zeche-vereinigte-louisengluck - zeche-vereinigte-louisengluck
133715 - 135012, zeche-martha - zeche-martha
133716 - 135013, zeche-maximus - zeche-maximus
133717 - 135014, zeche-merklingsbank - zeche-merklingsbank
133718 - 135016, zeche-morgenstern-witten - zeche-morgenstern
133719 - 135017, zeche-morgenstern-ins-osten - zeche-morgenstern-ins-osten
133720 - 135018, zeche-morgenstern-ins-westen - zeche-morgenstern-ins-westen
133721 - 141113, zeche-nachgedacht - zeche-nachgedacht
133722 - 135021, zeche-nachtigall-witten - zeche-nachtigall-witten
133723 - 135089, zeche-vereinigte-nachtigall - zeche-vereinigte-nachtigall
133725 - 135026, zeche-neugottsegnedich - zeche-neugottsegnedich
133726 - 135023, zeche-neugluck-stettin - zeche-neugluck-stettin
133727 - 135029, zeche-orion - zeche-orion
133728 - 135107, zeche-osterbank - zeche-osterbank
133729 - 135030, zeche-peter-caspar - zeche-peter-caspar
133731 - 135032, zeche-portbank - zeche-portbank
133732 - 135092, zeche-vereinigte-reiger - zeche-vereinigte-reiger
133733 - 135034, zeche-renate - zeche-renate
133734 - 135035, zeche-ringeltaube - zeche-ringeltaube
133735 - 135093, zeche-vereinigte-ruhrmannsbank - zeche-vereinigte-ruhrmannsbank
133736 - 135036, zeche-rummelskirchen - zeche-rummelskirchen
133737 - 135037, zeche-saturn - zeche-saturn
133738 - 135041, zeche-schone-aussicht - zeche-schone-aussicht
133739 - 135044, zeche-siegfried - zeche-siegfried
133740 - 135046, zeche-sophia-witten - zeche-sophia
133741 - 135050, zeche-st-josephus - zeche-st-josephus
133742 - 135053, zeche-steinbergerbank - zeche-steinbergerbank
133743 - 135054, zeche-steinhardtsbank - zeche-steinhardtsbank
133744 - 135055, zeche-stephansbank - zeche-stephansbank
133745 - 135056, zeche-stralsund - zeche-stralsund
133746 - 135061, zeche-sybilla-witten - zeche-sybilla-witten
133747 - 135062, zeche-theresia - zeche-theresia
133748 - 135063, zeche-thuegut - zeche-thuegut
133749 - 135064, zeche-timmerbeil - zeche-timmerbeil
133750 - 135065, zeche-timmerbeil-tiefbau - zeche-timmerbeil-tiefbau
133751 - 135066, zeche-tinsbank - zeche-tinsbank
133753 - 141114, zeche-vereinigte-tulipan - zeche-vereinigte-tulipan
133754 - 135067, zeche-turteltaube - zeche-turteltaube
133755 - 134875, vereinigungsstollen - vereinigungsstollen
133756 - 135098, zeche-verlorene-posten-in-der-borbecke - zeche-verlorene-posten-in-der-borbecke
133757 - 135100, zeche-vincenz - zeche-vincenz
133758 - 135102, zeche-weselbank - zeche-weselbank
133759 - 135103, zeche-widerlage - zeche-widerlage
133760 - 135105, zeche-wunderbar - zeche-wunderbar
133761 - 141118, zeche-abgunst - zeche-abgunst
133763 - 141119, zeche-aline - zeche-paul-aline
133764 - 141121, zeche-alte-sackberg - zeche-alte-sackberg
133767 - 141689, altendorfer-erbstollen - altendorfer-erbstollen
133768 - 141122, zeche-altendorfer-mulde - zeche-altendorfer-mulde
133770 - 141123, zeche-amalie - zeche-amalie
133771 - 141124, zeche-anna - zeche-anna
133775 - 141127, zeche-bongerbank - zeche-bongerbank
133777 - 141128, zeche-bonscheidt - zeche-bonscheidt
133780 - 141195, zeche-vereinigte-braut - zeche-vereinigte-braut
133781 - 141129, zeche-bredeneyer-crone - zeche-bredeneyer-crone
133782 - 141130, zeche-bruchkamp-steinknapp - zeche-bruchkamp-steinknapp
133785 - 141131, zeche-carl - zeche-carl
133786 - 141132, zeche-carl-funke - zeche-carl-funke
133787 - 141133, zeche-carl-hugo - zeche-carl-hugo
133789 - 141134, zeche-catharina - zeche-catharina
133792 - 141135, zeche-christian-levin - zeche-christian-levin
133794 - 141162, zeche-kanzel - zeche-kanzel
133795 - 141137, zeche-duvenkampsbank - zeche-duvenkampsbank
133802 - 141139, zeche-erbenkampsbank - zeche-erbenkampsbank
133804 - 141140, zeche-flote - zeche-flote
133806 - 141199, zeche-vereinigte-flor-florchen - zeche-vereinigte-flor-florchen
133807 - 141141, zeche-fortuna-essen - zeche-fortuna-essen
133808 - 141142, zeche-freudenberg-essen - zeche-freudenberg
133812 - 141143, zeche-fritz-heinrich - zeche-fritz-heinrich
133815 - 141144, zeche-geitling-burgaltendorf - zeche-geitling-burgaltendorf
133818 - 141145, zeche-getreue-freundschaft - zeche-getreue-freundschaft
133822 - 141146, zeche-gierendeller-siepen - zeche-gierendeller-siepen
133824 - 141147, zeche-gottfried-wilhelm - zeche-gottfried-wilhelm
133829 - 141148, zeche-grosse-varstbank - zeche-grosse-varstbank
133830 - 141149, zeche-hammelsbeck - zeche-hammelsbeck
133832 - 141201, zeche-vereinigte-hagenbeck - zeche-vereinigte-hagenbeck
133833 - 141116, hardenbergische-kohlenbergwerke - hardenbergische-kohlenbergwerke
133834 - 141150, zeche-heimannsfeld - zeche-heimannsfeld
133837 - 141151, zeche-heisinger-mulde - zeche-heisinger-mulde
133838 - 141202, zeche-vereinigte-helene-amalie - zeche-helene
133840 - 141152, zeche-henriette-catharina - zeche-henriette-catharina
133842 - 141153, zeche-hercules - zeche-hercules
133843 - 141154, zeche-herrenbank-altendorf - zeche-herrenbank
133844 - 141155, zeche-herrenbank-rellinghausen - zeche-herrenbank-rellinghausen
133847 - 141696, himmelsfurster-erbstolln - himmelsfurster-erbstolln
133849 - 141156, zeche-hitzberg - zeche-hitzberg
133853 - 141697, horster-erbstollen - horster-erbstollen
133855 - 141157, zeche-hunninghauserbank - zeche-hunninghauserbank
133862 - 141158, zeche-johannisberg - zeche-johannisberg
133863 - 141159, zeche-joseph-essen - zeche-joseph
133864 - 141160, zeche-joseph-ii - zeche-joseph-ii
133870 - 141161, zeche-kandanghauer - zeche-kandanghauer
133874 - 141167, zeche-konigin-augusta - zeche-konigin-augusta
133875 - 141168, zeche-konigin-elisabeth - zeche-konigin-elisabeth
133876 - 141166, zeche-kronprinz - zeche-kronprinz
133877 - 141204, zeche-vereinigte-krusenberg - zeche-vereinigte-krusenberg
133882 - 141169, zeche-maasbank - zeche-maasbank
133885 - 141170, zeche-mecklingsbank - zeche-mecklingsbank
133886 - 141172, zeche-muhle - zeche-muhle
133888 - 141205, zeche-vereinigte-mulheimergluck - zeche-vereinigte-mulheimergluck
133891 - 141173, zeche-muhlmannsdickebank - zeche-muhlmannsdickebank
133892 - 141174, zeche-nachtigall-essen - zeche-nachtigall-essen
133895 - 141175, zeche-neue-ak - zeche-neue-ak
133896 - 141176, zeche-neue-aproche - zeche-neue-aproche
133897 - 141177, zeche-neue-sackberg - zeche-neue-sackberg
133899 - 141179, zeche-nierbank - zeche-nierbank
133900 - 141180, zeche-nockerskottenbank - zeche-nockerskottenbank
133902 - 141181, zeche-oberschmalscheid - zeche-oberschmalscheid
133903 - 141182, zeche-paul - zeche-paul
133906 - 141183, zeche-preutenborbeckssiepen - zeche-preutenborbeckssiepen
133912 - 141186, zeche-rettelstrucker-stolln - zeche-rettelstrucker-stolln
133919 - 141188, zeche-schinkenbank-in-der-honschaft-fischlaken - zeche-schinkenbank-in-der-honschaft-fischlaken
133920 - 141189, zeche-schmachtenberg - zeche-schmachtenberg
133921 - 141190, zeche-schnabel-ins-osten - zeche-schnabel-ins-osten
133923 - 141191, zeche-secretariusak - zeche-secretariusak
133926 - 141193, zeche-steingatt - zeche-steingatt
133927 - 141206, zeche-vereinigte-stockgesbank-dodelle - zeche-vereinigte-stockgesbank-dodelle
133932 - 141194, zeche-trotz - zeche-trotz
133935 - 141209, zeche-vosshege - zeche-vosshege
133940 - 141211, zeche-wolff - zeche-wolff
133942 - 141212, zeche-zollverein - zeche-zollverein
133947 - 141216, zeche-bergmannsgluck - zeche-bergmannsgluck
133948 - 141217, zeche-blucher-i - zeche-blucher-i
133952 - 141218, zeche-hibernia - zeche-hibernia
133955 - 141027, bergwerk-lippe - bergwerk-lippe
133957 - 141230, zeche-rheinelbe - zeche-rheinelbe
133957 - 141231, zeche-rheinelbe - zeche-rheinelbe
133961 - 141232, zeche-wilhelmine-victoria - zeche-wilhelmine-victoria
133963 - 140935, zeche-glucksfortgang-hagen - zeche-glucksfortgang
133965 - 141235, zeche-heinrich-robert - zeche-heinrich-robert
133968 - 141234, bergwerk-ost - bergwerk-ost
133969 - 141236, zeche-maximilian - zeche-maximilian
133973 - 141241, zeche-radbod - zeche-radbod
133981 - 141251, zeche-friedrich-der-grosse - zeche-friedrich-der-grosse
133984 - 141259, zeche-konigsgrube - zeche-konigsgrube
133986 - 141271, zeche-pluto - zeche-pluto
133990 - 141294, zeche-von-der-heydt - zeche-von-der-heydt
133999 - 141296, zeche-dimbeck - zeche-dimbeck
134002 - 141297, zeche-kinderberg - zeche-kinderberg
134005 - 141298, zeche-rosendelle - zeche-rosendelle
134006 - 141299, zeche-vereinigte-sellerbeck - zeche-vereinigte-sellerbeck
134015 - 141301, zeche-hugo-haniel - zeche-hugo-haniel
134018 - 141302, zeche-oberhausen - zeche-oberhausen
134019 - 141303, zeche-osterfeld - zeche-osterfeld
134020 - 141305, zeche-roland - zeche-roland
134025 - 141316, zeche-auguste-victoria - auguste-victoria
134029 - 141318, zeche-brassert - zeche-brassert
134029 - 141319, zeche-brassert - zeche-brassert
134032 - 141321, zeche-emscher-lippe - zeche-emscher-lippe
134037 - 141328, zeche-ewald-fortsetzung - zeche-ewald-fortsetzung
134042 - 141329, zeche-general-blumenthal - zeche-general-blumenthal
134044 - 141333, zeche-ickern - zeche-ickern-schacht-1
134046 - 141337, zeche-recklinghausen - zeche-recklinghausen
134049 - 141346, zeche-victor - zeche-victor
134050 - 141347, zeche-waltrop - zeche-waltrop
134052 - 141348, zeche-wulfen - zeche-wulfen
134061 - 141350, zeche-glucksfortgang-schwerte - zeche-glucksfortgang-schwerte
134065 - 141354, zeche-monopol-schacht-grimberg-1-2 - zeche-monopol-schacht-grimberg-1-2
134068 - 141351, zeche-hermann-selm - zeche-hermann
134071 - 141352, zeche-konigsborn - zeche-konigsborn
134073 - 141353, zeche-massener-tiefbau - zeche-massener-tiefbau
134076 - 141603, zeche-schottland - zeche-schottland
134078 - 141355, zeche-victoria-lunen - zeche-victoria-lunen
134079 - 141356, zeche-werne - zeche-werne
134081 - 141596, zeche-westfalen - zeche-westfalen
134084 - 140702, salzbergwerk-borth - salzbergwerk-borth
134088 - 141361, zeche-lohberg - zeche-lohberg
134093 - 141360, schachtanlage-pattberg - verbundbergwerk-rheinland
134096 - 141604, schachtanlage-rheinpreussen-5-9 - schachtanlage-rheinpreussen-5-9
134103 - 141477, maubacher-bleiberg - maubacher-bleiberg
134110 - 134318, willingen-upland - willingen-upland
134111 - 134127, bad-berleburg - bad-berleburg
134115 - 141473, caspari-zeche - caspari-zeche
134135 - 140776, zeche-sonntagskind - zeche-sonntagskind
134145 - 141532, grube-blucher - grube-blucher
134152 - 141545, grube-galilei - grube-galilei
134154 - 141562, grube-idria - grube-idria
134156 - 141566, grube-jungfrau - grube-jungfrau
134158 - 141569, grube-loisel - grube-loisel
134163 - 141585, grube-washington - grube-washington
134164 - 141586, grube-weiss - grube-weiss
134212 - 134352, odenwald - odenwald
134278 - 134353, spessart - spessart
134279 - 134613, brandenburg - brandenburg
134302 - 134615, landkreis-elbe-elster - landkreis-elbe-elster
134354 - 134557, taunus - taunus
134387 - 134685, sachsen-anhalt - sachsen-anhalt
134388 - 134728, landkreis-borde - landkreis-borde
134389 - 134748, hotensleben - hotensleben
134500 - 134736, harz-mittelgebirge - harz-mittelgebirge
134586 - 141893, grube-konig - grube-konig
134624 - 134853, wismut-unternehmen - wismut-unternehmen
140660 - 140661, cleveland-potash-mine - cleveland-potash-mine
141040 - 141041, zeche-dahlacker - zeche-dahlacker
141357 - 141358, bergwerk-west - bergwerk-west
141670 - 141671, storch-schoneberg - storch-schoneberg
141680 - 141681, grube-vossbeck - grube-vossbeck
143003 - 143004, kahler-see - kahler-see
143038 - 143039, blauer-see - blauer-see
143157 - 143158, neuenhainer-see - neuenhainer-see
143274 - 143275, hoher-berg-heusenstamm - hoher-berg-heusenstamm
143355 - 143356, sodenberg - sodenberg
143433 - 143434, stadtgemeinde-arlit - stadtgemeinde-arlit
